,ENSEMBLE,REAL,INTERPOLATE_RELPERM_INTERPOLATE_GO,INTERPOLATE_RELPERM_INTERPOLATE_WO,LOG10_MULTFLT_MULTFLT_F1,LOG10_MULTFLT_MULTFLT_F2,LOG10_MULTFLT_MULTFLT_F3,LOG10_MULTFLT_MULTFLT_F4,LOG10_MULTFLT_MULTFLT_F5,LOG10_MULTZ_MULTZ_MIDREEK,MULTFLT_MULTFLT_F1,MULTFLT_MULTFLT_F2,MULTFLT_MULTFLT_F3,MULTFLT_MULTFLT_F4,MULTFLT_MULTFLT_F5,MULTZ_MULTZ_MIDREEK,RMSGLOBPARAMS_COHIBA_MODEL_MODE,RMSGLOBPARAMS_FWL,INTERPOLATE_GO,INTERPOLATE_WO,MULTFLT_F1,MULTFLT_F2,MULTFLT_F3,MULTFLT_F4,MULTFLT_F5,MULTZ_MIDREEK,COHIBA_MODEL_MODE,FWL
0,iter-0,0,-0.826329,0.248699,-0.54227,-4.18138,-0.399399,-2.31132,-3.28454,-8.42581,0.2869,6.586e-05,0.398659,0.00488287,0.000519355,3.75139e-09,1,1699.69,-0.826329,0.248699,0.2869,6.586e-05,0.398659,0.00488287,0.000519355,3.75139e-09,1,1699.69
1,iter-0,1,0.316985,0.409402,-0.565209,-1.48574,-1.5339,-4.23363,-0.863293,-2.44306,0.272139,0.0326784,0.0292485,5.83945e-05,0.136996,0.00360531,1,1697.14,0.316985,0.409402,0.272139,0.0326784,0.0292485,5.83945e-05,0.136996,0.00360531,1,1697.14
2,iter-0,2,0.624352,-0.191427,-1.36583,-1.49268,-0.990032,-3.49278,-3.33624,-9.81092,0.04307,0.0321602,0.102322,0.000321526,0.000461061,1.54554e-10,1,1703.86,0.624352,-0.191427,0.04307,0.0321602,0.102322,0.000321526,0.000461061,1.54554e-10,1,1703.86
3,iter-0,3,-0.447921,0.314704,-1.57866,-3.12976,-1.28684,-0.206814,-3.6666,-6.42133,0.026384,0.000741726,0.0516605,0.621135,0.000215474,3.79027e-07,1,1704.22,-0.447921,0.314704,0.026384,0.000741726,0.0516605,0.621135,0.000215474,3.79027e-07,1,1704.22
4,iter-0,4,0.0959496,-0.719854,-0.992369,-4.74853,-1.51606,-4.61043,-1.77032,-3.58297,0.101773,1.78431e-05,0.0304746,2.45226e-05,0.0169701,0.000261236,1,1700.14,0.0959496,-0.719854,0.101773,1.78431e-05,0.0304746,2.45226e-05,0.0169701,0.000261236,1,1700.14
5,iter-0,5,0.230607,0.445677,-1.96568,-1.20843,-0.492547,-3.61197,-3.90836,-8.9325,0.0108223,0.0618829,0.321701,0.000244359,0.000123494,1.16815e-09,1,1711.43,0.230607,0.445677,0.0108223,0.0618829,0.321701,0.000244359,0.000123494,1.16815e-09,1,1711.43
6,iter-0,6,0.219819,0.26291,-0.245816,-2.49732,-1.21206,-1.59303,-2.18634,-0.616604,0.567785,0.00318186,0.0613683,0.0255253,0.00651117,0.241766,1,1704.58,0.219819,0.26291,0.567785,0.00318186,0.0613683,0.0255253,0.00651117,0.241766,1,1704.58
7,iter-0,7,-0.259267,0.965281,-1.96511,-0.210216,-1.43293,-1.44137,-1.15795,-2.44749,0.0108365,0.616289,0.0369035,0.0361932,0.0695097,0.00356873,1,1699.08,-0.259267,0.965281,0.0108365,0.616289,0.0369035,0.0361932,0.0695097,0.00356873,1,1699.08
8,iter-0,8,0.117705,-0.838415,-0.954381,-0.396258,-0.669994,-2.20543,-2.17956,-4.4911,0.111076,0.401552,0.213799,0.00623114,0.00661364,3.22778e-05,1,1707.36,0.117705,-0.838415,0.111076,0.401552,0.213799,0.00623114,0.00661364,3.22778e-05,1,1707.36
9,iter-0,9,-0.521157,0.75085,-0.705508,-3.85695,-1.52604,-2.13952,-2.03392,-0.56833,0.197012,0.000139011,0.0297822,0.00725233,0.00924871,0.27019,1,1704.81,-0.521157,0.75085,0.197012,0.000139011,0.0297822,0.00725233,0.00924871,0.27019,1,1704.81
10,iter-0,10,-0.306558,0.541239,-1.01526,-2.91844,-0.470481,-0.222797,-0.189809,-9.45802,0.0965468,0.0012066,0.338469,0.598691,0.645938,3.48318e-10,1,1709.08,-0.306558,0.541239,0.0965468,0.0012066,0.338469,0.598691,0.645938,3.48318e-10,1,1709.08
11,iter-0,11,-0.135162,-0.453666,-0.464002,-4.33946,-0.592103,-1.68514,-2.11028,-6.98894,0.343556,4.57656e-05,0.255798,0.0206473,0.00775753,1.02581e-07,1,1702.47,-0.135162,-0.453666,0.343556,4.57656e-05,0.255798,0.0206473,0.00775753,1.02581e-07,1,1702.47
12,iter-0,12,0.584765,0.554473,-1.92622,-3.61783,-1.79711,-3.85829,-2.94394,-6.25072,0.0118517,0.000241087,0.0159547,0.000138584,0.00113779,5.61405e-07,1,1714.02,0.584765,0.554473,0.0118517,0.000241087,0.0159547,0.000138584,0.00113779,5.61405e-07,1,1714.02
13,iter-0,13,0.176177,0.982855,-1.79676,-1.80359,-1.27536,-4.67758,-0.416739,-1.98804,0.0159676,0.0157186,0.0530445,2.10098e-05,0.383055,0.0102792,1,1707.06,0.176177,0.982855,0.0159676,0.0157186,0.0530445,2.10098e-05,0.383055,0.0102792,1,1707.06
14,iter-0,14,-0.19616,0.448701,-0.574596,-0.562132,-0.0692912,-1.11182,-0.359398,-6.84397,0.26632,0.274074,0.852528,0.0773003,0.437121,1.43229e-07,1,1695.87,-0.19616,0.448701,0.26632,0.274074,0.852528,0.0773003,0.437121,1.43229e-07,1,1695.87
15,iter-0,15,0.233299,0.743423,-1.1613,-0.132205,-1.73232,-2.20207,-4.8689,-6.93954,0.0689769,0.737556,0.0185216,0.00627963,1.35239e-05,1.14938e-07,1,1704.45,0.233299,0.743423,0.0689769,0.737556,0.0185216,0.00627963,1.35239e-05,1.14938e-07,1,1704.45
16,iter-0,16,0.284618,-0.318562,-0.728173,-3.12703,-0.0757336,-3.65493,-3.50975,-2.9827,0.186994,0.000746389,0.839975,0.000221345,0.000309208,0.00104065,1,1707.36,0.284618,-0.318562,0.186994,0.000746389,0.839975,0.000221345,0.000309208,0.00104065,1,1707.36
17,iter-0,17,0.921454,-0.101348,-1.64806,-3.09015,-1.16773,-3.51481,-2.70027,-9.03153,0.0224876,0.000812543,0.0679631,0.000305629,0.00199401,9.29969e-10,1,1709.99,0.921454,-0.101348,0.0224876,0.000812543,0.0679631,0.000305629,0.00199401,9.29969e-10,1,1709.99
18,iter-0,18,-0.0467534,0.334142,-1.46098,-3.11611,-1.24834,-2.32499,-1.61875,-6.89039,0.0345954,0.000765406,0.0564491,0.00473167,0.0240573,1.28711e-07,1,1700.18,-0.0467534,0.334142,0.0345954,0.000765406,0.0564491,0.00473167,0.0240573,1.28711e-07,1,1700.18
19,iter-0,19,0.906159,-0.309979,-0.916705,-1.50495,-1.59071,-2.83157,-1.10719,-6.57618,0.121142,0.0312642,0.0256621,0.00147379,0.0781283,2.65348e-07,1,1704.08,0.906159,-0.309979,0.121142,0.0312642,0.0256621,0.00147379,0.0781283,2.65348e-07,1,1704.08
20,iter-0,20,-0.703496,0.530708,-1.56637,-2.81831,-0.314787,-2.18914,-2.08921,-2.59886,0.027141,0.00151946,0.484409,0.00646929,0.0081432,0.00251848,1,1710.09,-0.703496,0.530708,0.027141,0.00151946,0.484409,0.00646929,0.0081432,0.00251848,1,1710.09
21,iter-0,21,0.463481,-0.744246,-0.201827,-1.49937,-1.7523,-2.90996,-4.83897,-1.57424,0.628309,0.031669,0.017689,0.00123038,1.44887e-05,0.0266536,1,1710.32,0.463481,-0.744246,0.628309,0.031669,0.017689,0.00123038,1.44887e-05,0.0266536,1,1710.32
22,iter-0,22,-0.0490168,-0.0663431,-0.415826,-4.3882,-0.799274,-3.64618,-4.12385,-0.21679,0.383861,4.09077e-05,0.158754,0.000225851,7.51877e-05,0.60703,1,1713.53,-0.0490168,-0.0663431,0.383861,4.09077e-05,0.158754,0.000225851,7.51877e-05,0.60703,1,1713.53
23,iter-0,23,-0.132215,0.532494,-0.723955,-0.792183,-1.08037,-1.78499,-2.48844,-7.98464,0.188819,0.161368,0.0831059,0.0164063,0.00324758,1.03599e-08,1,1704.96,-0.132215,0.532494,0.188819,0.161368,0.0831059,0.0164063,0.00324758,1.03599e-08,1,1704.96
24,iter-0,24,-0.862597,0.684984,-1.32766,-1.61462,-0.371443,-4.63356,-3.16196,-6.56238,0.0470258,0.0242871,0.425164,2.32512e-05,0.00068872,2.73916e-07,1,1709.76,-0.862597,0.684984,0.0470258,0.0242871,0.425164,2.32512e-05,0.00068872,2.73916e-07,1,1709.76
25,iter-0,25,-0.640515,-0.426145,-0.219499,-0.599218,-0.760309,-1.78418,-1.72886,-3.2691,0.603255,0.251641,0.173657,0.0164369,0.0186698,0.000538149,1,1700.65,-0.640515,-0.426145,0.603255,0.251641,0.173657,0.0164369,0.0186698,0.000538149,1,1700.65
26,iter-0,26,0.185574,0.394732,-1.05555,-3.53956,-1.61979,-4.31396,-1.78304,-1.83918,0.0879941,0.000288696,0.0240001,4.85339e-05,0.0164802,0.0144817,1,1699.55,0.185574,0.394732,0.0879941,0.000288696,0.0240001,4.85339e-05,0.0164802,0.0144817,1,1699.55
27,iter-0,27,-0.185235,-0.408532,-0.63798,-1.69221,-0.811311,-2.05582,-0.433832,-7.70996,0.230155,0.0203138,0.154415,0.00879393,0.368271,1.95001e-08,1,1700.36,-0.185235,-0.408532,0.230155,0.0203138,0.154415,0.00879393,0.368271,1.95001e-08,1,1700.36
28,iter-0,28,0.391129,-0.995303,-0.403349,-0.408745,-1.4648,-3.60183,-4.48095,-2.26782,0.395049,0.390171,0.0342923,0.000250134,3.30409e-05,0.00539733,1,1699.41,0.391129,-0.995303,0.395049,0.390171,0.0342923,0.000250134,3.30409e-05,0.00539733,1,1699.41
29,iter-0,29,0.980199,0.582567,-1.69341,-3.81866,-0.262631,-0.299847,-4.46134,-8.91886,0.0202577,0.000151824,0.546222,0.501364,3.4567e-05,1.20542e-09,1,1700.75,0.980199,0.582567,0.0202577,0.000151824,0.546222,0.501364,3.4567e-05,1.20542e-09,1,1700.75
30,iter-0,30,0.782514,-0.375603,-0.96754,-1.81768,-0.716009,-0.48361,-0.584383,-4.36861,0.10776,0.0152166,0.192305,0.32839,0.260386,4.27944e-05,1,1702.83,0.782514,-0.375603,0.10776,0.0152166,0.192305,0.32839,0.260386,4.27944e-05,1,1702.83
31,iter-0,31,-0.900628,0.392315,-0.221918,-0.520774,-1.72917,-4.72912,-4.64309,-3.86481,0.599905,0.301457,0.0186565,1.86585e-05,2.27462e-05,0.000136517,1,1703.75,-0.900628,0.392315,0.599905,0.301457,0.0186565,1.86585e-05,2.27462e-05,0.000136517,1,1703.75
32,iter-0,32,0.306438,0.0438471,-0.214019,-0.227703,-0.287108,-1.90812,-4.3577,-6.9235,0.610915,0.591967,0.516289,0.012356,4.3883e-05,1.19262e-07,1,1711.82,0.306438,0.0438471,0.610915,0.591967,0.516289,0.012356,4.3883e-05,1.19262e-07,1,1711.82
33,iter-0,33,-0.0987438,-0.128856,-1.91389,-1.2552,-1.72891,-0.54039,-0.45287,-6.62757,0.0121931,0.0555648,0.0186678,0.288144,0.352476,2.35738e-07,1,1704.33,-0.0987438,-0.128856,0.0121931,0.0555648,0.0186678,0.288144,0.352476,2.35738e-07,1,1704.33
34,iter-0,34,0.134748,0.090975,-0.579256,-3.61504,-1.38417,-4.26031,-1.57159,-1.79961,0.263478,0.000242637,0.0412884,5.49144e-05,0.0268167,0.0158631,1,1701.17,0.134748,0.090975,0.263478,0.000242637,0.0412884,5.49144e-05,0.0268167,0.0158631,1,1701.17
35,iter-0,35,0.849017,0.956637,-1.95401,-1.44189,-0.549198,-3.71332,-3.00158,-0.399762,0.0111171,0.03615,0.282359,0.000193498,0.00099638,0.398325,1,1712.45,0.849017,0.956637,0.0111171,0.03615,0.282359,0.000193498,0.00099638,0.398325,1,1712.45
36,iter-0,36,0.850948,0.900652,-1.08209,-0.306292,-0.235551,-3.42501,-0.591658,-2.9065,0.082778,0.493979,0.581365,0.000375826,0.25606,0.00124021,1,1703.77,0.850948,0.900652,0.082778,0.493979,0.581365,0.000375826,0.25606,0.00124021,1,1703.77
37,iter-0,37,-0.479632,-0.39432,-1.74253,-4.41724,-1.65526,-4.12808,-4.09183,-5.06877,0.0180913,3.82611e-05,0.0221178,7.44598e-05,8.09408e-05,8.53546e-06,1,1700.96,-0.479632,-0.39432,0.0180913,3.82611e-05,0.0221178,7.44598e-05,8.09408e-05,8.53546e-06,1,1700.96
38,iter-0,38,-0.898341,0.389955,-0.968041,-2.64709,-1.40295,-4.0361,-3.25173,-2.53138,0.107636,0.00225376,0.0395409,9.2024e-05,0.000560111,0.00294185,1,1703.02,-0.898341,0.389955,0.107636,0.00225376,0.0395409,9.2024e-05,0.000560111,0.00294185,1,1703.02
39,iter-0,39,0.768724,-0.678779,-0.956753,-0.934425,-0.523376,-2.19413,-1.10245,-0.773527,0.110471,0.116299,0.299656,0.00639537,0.0789858,0.168451,1,1704.62,0.768724,-0.678779,0.110471,0.116299,0.299656,0.00639537,0.0789858,0.168451,1,1704.62
40,iter-0,40,0.667631,0.343795,-1.13697,-2.55284,-1.01215,-1.20727,-4.54218,-3.62034,0.0729506,0.00279999,0.0972406,0.0620478,2.86956e-05,0.000239695,1,1709.77,0.667631,0.343795,0.0729506,0.00279999,0.0972406,0.0620478,2.86956e-05,0.000239695,1,1709.77
41,iter-0,41,0.393953,-0.317301,-0.41289,-3.01028,-1.10498,-1.53576,-0.579787,-8.86544,0.386465,0.000976613,0.0785266,0.0291234,0.263156,1.36319e-09,1,1708.89,0.393953,-0.317301,0.386465,0.000976613,0.0785266,0.0291234,0.263156,1.36319e-09,1,1708.89
42,iter-0,42,0.781254,0.51427,-1.97849,-3.83537,-1.51462,-2.43455,-4.57328,-6.14674,0.0105079,0.000146092,0.0305756,0.00367661,2.67129e-05,7.13279e-07,1,1704.24,0.781254,0.51427,0.0105079,0.000146092,0.0305756,0.00367661,2.67129e-05,7.13279e-07,1,1704.24
43,iter-0,43,-0.7963,0.148118,-1.74576,-1.60075,-1.49662,-0.705385,-1.53293,-6.80321,0.0179574,0.0250755,0.03187,0.197068,0.0293135,1.57323e-07,1,1709.88,-0.7963,0.148118,0.0179574,0.0250755,0.03187,0.197068,0.0293135,1.57323e-07,1,1709.88
44,iter-0,44,-0.740276,0.627831,-0.34744,-0.387853,-0.266064,-4.00906,-0.571976,-7.93958,0.449325,0.409399,0.541921,9.79348e-05,0.267931,1.14926e-08,1,1699.38,-0.740276,0.627831,0.449325,0.409399,0.541921,9.79348e-05,0.267931,1.14926e-08,1,1699.38
45,iter-0,45,-0.880184,-0.79396,-0.395483,-4.33663,-0.704612,-2.98586,-4.20457,-7.66795,0.402269,4.60652e-05,0.197419,0.0010331,6.24356e-05,2.14807e-08,1,1699.93,-0.880184,-0.79396,0.402269,4.60652e-05,0.197419,0.0010331,6.24356e-05,2.14807e-08,1,1699.93
46,iter-0,46,-0.543329,-0.700875,-0.447371,-0.0893569,-0.755699,-1.01928,-0.00613434,-0.517858,0.356967,0.814035,0.17551,0.0956567,0.985974,0.303488,1,1711.41,-0.543329,-0.700875,0.356967,0.814035,0.17551,0.0956567,0.985974,0.303488,1,1711.41
47,iter-0,47,-0.0846108,0.600649,-1.2021,-2.02526,-0.751974,-0.487696,-0.552255,-8.77168,0.0627908,0.00943496,0.177022,0.325315,0.280379,1.69167e-09,1,1707.63,-0.0846108,0.600649,0.0627908,0.00943496,0.177022,0.325315,0.280379,1.69167e-09,1,1707.63
48,iter-0,48,0.997268,0.0811266,-0.364818,-2.26593,-0.801596,-1.29708,-3.2353,-9.55624,0.4317,0.0054209,0.157908,0.0504571,0.000581699,2.77819e-10,1,1716.87,0.997268,0.0811266,0.4317,0.0054209,0.157908,0.0504571,0.000581699,2.77819e-10,1,1716.87
49,iter-0,49,0.628746,0.945947,-1.5947,-4.42907,-1.02899,-0.810767,-3.97443,-9.17326,0.0254272,3.72335e-05,0.0935422,0.154608,0.000106064,6.71027e-10,1,1704.81,0.628746,0.945947,0.0254272,3.72335e-05,0.0935422,0.154608,0.000106064,6.71027e-10,1,1704.81
50,iter-0,50,0.527225,0.748805,-0.894058,-4.4217,-1.46732,-2.59819,-2.76384,-5.89388,0.127627,3.78707e-05,0.0340943,0.00252237,0.00172252,1.27678e-06,1,1710.95,0.527225,0.748805,0.127627,3.78707e-05,0.0340943,0.00252237,0.00172252,1.27678e-06,1,1710.95
51,iter-0,51,0.514047,-0.260423,-0.998118,-0.194741,-1.94581,-4.72777,-2.66958,-0.548749,0.100434,0.638644,0.0113291,1.87166e-05,0.00214005,0.282652,1,1708.92,0.514047,-0.260423,0.100434,0.638644,0.0113291,1.87166e-05,0.00214005,0.282652,1,1708.92
52,iter-0,52,-0.905184,0.732348,-1.96775,-4.69535,-1.61545,-0.726286,-2.04363,-5.64511,0.0107709,2.01673e-05,0.0242411,0.187808,0.00904422,2.26407e-06,1,1705.44,-0.905184,0.732348,0.0107709,2.01673e-05,0.0242411,0.187808,0.00904422,2.26407e-06,1,1705.44
53,iter-0,53,0.266562,0.536608,-1.78769,-1.59126,-0.5901,-2.96347,-0.355069,-9.93739,0.0163047,0.0256294,0.25698,0.00108775,0.4415,1.15507e-10,1,1708.11,0.266562,0.536608,0.0163047,0.0256294,0.25698,0.00108775,0.4415,1.15507e-10,1,1708.11
54,iter-0,54,0.00792613,0.577231,-0.760059,-0.363951,-0.639631,-2.44015,-4.32317,-9.6999,0.173757,0.432563,0.229282,0.00362949,4.75145e-05,1.99574e-10,1,1710.11,0.00792613,0.577231,0.173757,0.432563,0.229282,0.00362949,4.75145e-05,1.99574e-10,1,1710.11
55,iter-0,55,0.446515,0.634173,-0.251123,-4.04841,-0.22831,-3.49659,-3.1617,-6.44899,0.560889,8.94517e-05,0.59114,0.000318724,0.000689126,3.55639e-07,1,1706.87,0.446515,0.634173,0.560889,8.94517e-05,0.59114,0.000318724,0.000689126,3.55639e-07,1,1706.87
56,iter-0,56,0.160657,0.800785,-1.81016,-1.21889,-0.746252,-1.19528,-3.95134,-4.51102,0.0154825,0.0604107,0.179369,0.0637848,0.000111856,3.08307e-05,1,1698.22,0.160657,0.800785,0.0154825,0.0604107,0.179369,0.0637848,0.000111856,3.08307e-05,1,1698.22
57,iter-0,57,0.319542,0.789263,-1.07419,-1.0865,-1.94446,-0.407358,-2.44282,-5.44506,0.0842964,0.0819399,0.0113643,0.391419,0.00360725,3.5887e-06,1,1704.19,0.319542,0.789263,0.0842964,0.0819399,0.0113643,0.391419,0.00360725,3.5887e-06,1,1704.19
58,iter-0,58,0.850684,-0.645857,-0.676478,-3.80536,-0.52191,-4.44502,-3.92247,-9.78169,0.210631,0.000156544,0.30067,3.58903e-05,0.000119544,1.65314e-10,1,1704.79,0.850684,-0.645857,0.210631,0.000156544,0.30067,3.58903e-05,0.000119544,1.65314e-10,1,1704.79
59,iter-0,59,-0.35214,0.42122,-0.0266679,-3.72297,-1.63742,-1.50919,-3.75611,-0.134304,0.940442,0.000189247,0.0230454,0.0309604,0.000175345,0.734,1,1702.06,-0.35214,0.42122,0.940442,0.000189247,0.0230454,0.0309604,0.000175345,0.734,1,1702.06
60,iter-0,60,0.677617,0.114067,-0.340462,-0.662381,-0.0370068,-0.748613,-2.4758,-9.92848,0.456602,0.21758,0.918318,0.178397,0.00334346,1.179e-10,1,1704.08,0.677617,0.114067,0.456602,0.21758,0.918318,0.178397,0.00334346,1.179e-10,1,1704.08
61,iter-0,61,-0.907445,0.348674,-1.63464,-1.8543,-0.254779,-1.69181,-4.7068,-4.24305,0.0231933,0.0139861,0.556187,0.0203324,1.96429e-05,5.71411e-05,1,1705.78,-0.907445,0.348674,0.0231933,0.0139861,0.556187,0.0203324,1.96429e-05,5.71411e-05,1,1705.78
62,iter-0,62,0.882954,0.00112565,-0.797476,-4.93157,-1.69703,-0.0536749,-2.05496,-8.1287,0.159413,1.17065e-05,0.0200896,0.883741,0.00881123,7.43528e-09,1,1698.88,0.882954,0.00112565,0.159413,1.17065e-05,0.0200896,0.883741,0.00881123,7.43528e-09,1,1698.88
63,iter-0,63,-0.191481,0.796099,-1.61363,-3.73987,-1.02114,-0.098371,-1.53767,-4.99149,0.0243427,0.000182025,0.0952482,0.797313,0.0289956,1.0198e-05,1,1705.79,-0.191481,0.796099,0.0243427,0.000182025,0.0952482,0.797313,0.0289956,1.0198e-05,1,1705.79
64,iter-0,64,-0.21504,-0.999391,-1.75834,-2.43589,-0.505447,-0.783164,-2.95359,-8.33155,0.0174445,0.00366533,0.312286,0.164754,0.00111279,4.66066e-09,1,1706.44,-0.21504,-0.999391,0.0174445,0.00366533,0.312286,0.164754,0.00111279,4.66066e-09,1,1706.44
65,iter-0,65,-0.289489,0.204409,-0.16981,-2.56639,-1.20703,-2.58802,-2.70886,-1.97386,0.676379,0.00271399,0.0620821,0.00258213,0.00195496,0.0106205,1,1705.53,-0.289489,0.204409,0.676379,0.00271399,0.0620821,0.00258213,0.00195496,0.0106205,1,1705.53
66,iter-0,66,0.50371,0.553768,-1.97351,-3.01536,-0.426475,-4.34162,-2.67541,-8.88909,0.010629,0.000965255,0.374563,4.55389e-05,0.0021115,1.29095e-09,1,1708.13,0.50371,0.553768,0.010629,0.000965255,0.374563,4.55389e-05,0.0021115,1.29095e-09,1,1708.13
67,iter-0,67,0.8506,0.453507,-1.74728,-3.27798,-0.596403,-1.20807,-4.17665,-4.49883,0.0178946,0.000527254,0.253278,0.0619335,6.65804e-05,3.17078e-05,1,1711.84,0.8506,0.453507,0.0178946,0.000527254,0.253278,0.0619335,6.65804e-05,3.17078e-05,1,1711.84
68,iter-0,68,-0.897566,0.4778,-1.97488,-4.08016,-1.0107,-3.35081,-0.374233,-9.68686,0.0105954,8.3146e-05,0.0975672,0.000445856,0.422441,2.05654e-10,1,1696.12,-0.897566,0.4778,0.0105954,8.3146e-05,0.0975672,0.000445856,0.422441,2.05654e-10,1,1696.12
69,iter-0,69,-0.256,-0.484215,-0.535323,-4.17753,-0.0483124,-4.1438,-2.05672,-9.84279,0.291526,6.64459e-05,0.894721,7.18119e-05,0.00877559,1.43619e-10,1,1699.56,-0.256,-0.484215,0.291526,6.64459e-05,0.894721,7.18119e-05,0.00877559,1.43619e-10,1,1699.56
70,iter-0,70,0.849626,-0.308764,-0.114082,-2.37115,-1.9591,-2.76994,-3.36394,-8.28146,0.768985,0.00425451,0.0109875,0.00169849,0.000432574,5.23044e-09,1,1705.76,0.849626,-0.308764,0.768985,0.00425451,0.0109875,0.00169849,0.000432574,5.23044e-09,1,1705.76
71,iter-0,71,-0.203556,-0.346782,-1.4272,-1.62002,-0.54185,-4.14224,-2.40057,-2.8659,0.0373934,0.0239871,0.287177,7.20716e-05,0.00397581,0.00136175,1,1705.56,-0.203556,-0.346782,0.0373934,0.0239871,0.287177,7.20716e-05,0.00397581,0.00136175,1,1705.56
72,iter-0,72,-0.400831,-0.165217,-0.583376,-1.10673,-0.972191,-1.56911,-3.3749,-8.11289,0.26099,0.0782115,0.106613,0.0269707,0.000421792,7.71103e-09,1,1704.73,-0.400831,-0.165217,0.26099,0.0782115,0.106613,0.0269707,0.000421792,7.71103e-09,1,1704.73
73,iter-0,73,-0.782672,-0.863508,-0.864692,-1.43422,-0.251877,-1.26584,-1.64145,-2.70496,0.136555,0.036794,0.559917,0.0542196,0.0228325,0.00197262,1,1709.91,-0.782672,-0.863508,0.136555,0.036794,0.559917,0.0542196,0.0228325,0.00197262,1,1709.91
74,iter-0,74,-0.323743,0.558928,-0.340014,-4.04578,-0.464072,-3.93781,-2.56256,-0.887877,0.457074,8.99952e-05,0.343501,0.000115395,0.00273806,0.129456,1,1702.73,-0.323743,0.558928,0.457074,8.99952e-05,0.343501,0.000115395,0.00273806,0.129456,1,1702.73
75,iter-0,75,-0.43672,0.392711,-1.70314,-3.97483,-0.441991,-1.81009,-3.0995,-2.62802,0.0198088,0.000105967,0.361417,0.0154851,0.000795243,0.00235496,1,1696.08,-0.43672,0.392711,0.0198088,0.000105967,0.361417,0.0154851,0.000795243,0.00235496,1,1696.08
76,iter-0,76,-0.159044,0.650549,-1.57123,-1.66119,-1.18578,-2.70722,-1.08336,-0.213111,0.026839,0.021818,0.0651962,0.00196235,0.0825351,0.612193,1,1705.89,-0.159044,0.650549,0.026839,0.021818,0.0651962,0.00196235,0.0825351,0.612193,1,1705.89
77,iter-0,77,0.760491,0.976307,-0.181506,-0.325071,-1.3482,-2.85776,-2.93225,-7.74833,0.658407,0.473074,0.0448539,0.00138751,0.00116883,1.78513e-08,1,1714.58,0.760491,0.976307,0.658407,0.473074,0.0448539,0.00138751,0.00116883,1.78513e-08,1,1714.58
78,iter-0,78,-0.324284,0.00783129,-1.92181,-3.45991,-0.405761,-2.48827,-4.80122,-8.99779,0.0119725,0.000346805,0.392861,0.00324886,1.58046e-05,1.00509e-09,1,1709.22,-0.324284,0.00783129,0.0119725,0.000346805,0.392861,0.00324886,1.58046e-05,1.00509e-09,1,1709.22
79,iter-0,79,-0.705021,0.206509,-0.734002,-4.79124,-0.912016,-4.3934,-2.5794,-9.69706,0.184501,1.61718e-05,0.122457,4.04199e-05,0.00263391,2.00879e-10,1,1719.63,-0.705021,0.206509,0.184501,1.61718e-05,0.122457,4.04199e-05,0.00263391,2.00879e-10,1,1719.63
80,iter-0,80,-0.883359,0.116165,-1.73555,-3.60613,-0.0850064,-1.32851,-1.05474,-8.00807,0.0183845,0.000247667,0.822231,0.0469348,0.0881575,9.81583e-09,1,1699.38,-0.883359,0.116165,0.0183845,0.000247667,0.822231,0.0469348,0.0881575,9.81583e-09,1,1699.38
81,iter-0,81,-0.641456,-0.479843,-0.999529,-0.841215,-0.364694,-3.07958,-0.878699,-6.62687,0.100108,0.14414,0.431823,0.000832566,0.132221,2.36117e-07,1,1703.57,-0.641456,-0.479843,0.100108,0.14414,0.431823,0.000832566,0.132221,2.36117e-07,1,1703.57
82,iter-0,82,-0.620965,0.192448,-0.487783,-1.04588,-1.36472,-0.257637,-4.33232,-4.78701,0.32525,0.0899739,0.0431794,0.552539,4.65245e-05,1.63302e-05,1,1713.87,-0.620965,0.192448,0.32525,0.0899739,0.0431794,0.552539,4.65245e-05,1.63302e-05,1,1713.87
83,iter-0,83,-0.77858,-0.895925,-0.83835,-3.41008,-0.938526,-3.94135,-3.33441,-3.77927,0.145094,0.000388974,0.115206,0.00011446,0.000463008,0.000166237,1,1716.94,-0.77858,-0.895925,0.145094,0.000388974,0.115206,0.00011446,0.000463008,0.000166237,1,1716.94
84,iter-0,84,0.847311,-0.370483,-1.60179,-1.05267,-0.649129,-1.9421,-4.3801,-0.857649,0.0250154,0.0885786,0.224322,0.0114261,4.16778e-05,0.138788,1,1703.93,0.847311,-0.370483,0.0250154,0.0885786,0.224322,0.0114261,4.16778e-05,0.138788,1,1703.93
85,iter-0,85,-0.00704137,-0.732389,-0.374255,-3.97538,-0.396961,-3.29246,-1.70726,-9.00505,0.422421,0.000105834,0.400903,0.000509969,0.019622,9.88428e-10,1,1703.77,-0.00704137,-0.732389,0.422421,0.000105834,0.400903,0.000509969,0.019622,9.88428e-10,1,1703.77
86,iter-0,86,0.0691032,0.902837,-0.882366,-1.31823,-1.92206,-4.08592,-0.999194,-2.79485,0.13111,0.0480582,0.0119658,8.20511e-05,0.100186,0.00160379,1,1698.66,0.0691032,0.902837,0.13111,0.0480582,0.0119658,8.20511e-05,0.100186,0.00160379,1,1698.66
87,iter-0,87,0.000936866,0.653497,-0.161135,-2.30041,-0.14771,-2.27879,-0.130284,-8.34467,0.690025,0.00500716,0.711689,0.00526277,0.740826,4.52197e-09,1,1711.78,0.000936866,0.653497,0.690025,0.00500716,0.711689,0.00526277,0.740826,4.52197e-09,1,1711.78
